userId,topicId,rating,timestamp
374,10,2.59,2
374,10,1.63,2
374,10,3.36,36
374,10,1.5,117
374,10,2.72,20
374,10,2.88,133
374,10,1.59,3
374,10,1.15,45
374,10,2.42,7
374,10,2.66,3
374,10,2.42,3
374,10,1,29
374,10,2.24,7
374,10,1,38
374,10,1,26
374,10,1,18
374,10,2.98,2
374,10,2.3,2
374,10,2.24,16
374,10,4.52,11
374,10,1,20
374,10,2.26,32
374,10,1.54,38
374,10,1.98,3
374,10,2.28,3
374,10,1.17,16
374,10,1,104
374,10,1.83,8
374,10,2.83,45
374,10,1.16,29
374,10,1.77,29
748,10,1,165
748,10,1,7
748,10,1,22
748,10,1,53
748,10,1.1,12
748,10,1.3,36
748,10,1.22,117
748,10,1.4,20
748,10,1.38,2
748,10,1,3
748,10,1,42
748,10,1,13
714,20,1,27
714,20,1,23
714,20,1.1,23
714,20,1,34
714,20,1,87
51,20,1,56
51,20,1,18
51,20,1,23
51,20,1,18
51,20,1,33
51,20,1,49
51,20,1,21
51,20,1,35
51,20,1.11,40
51,20,1,43
51,20,1.7,38
51,20,1,24
51,20,1,34
51,20,1,25
51,20,1,17
51,20,1.01,17
51,20,1,20
51,20,1,14
51,20,1,31
51,20,1,18
51,20,1.76,27
51,20,1,58
51,20,1.28,46
51,20,1,45
51,20,2.6,22
51,20,1,17
51,20,2.3,2
51,20,1,1
51,20,1,14
51,20,1,2
51,20,2.3,1
51,20,1,1
51,20,1,1
51,20,1.7,22
51,20,1,24
51,20,1,2
750,20,1,63
750,20,1,16
751,20,1,21
751,20,1,17
751,20,1,18
751,20,1,28
751,20,1,22
751,20,1.7,30
751,20,1,52
751,20,1,23
751,20,1,32
751,20,1,35
751,20,1,31
751,20,1.94,22
751,20,1,18
752,20,1.22,51
752,20,2.9,10
752,20,1,85
752,20,1,69
752,20,1.79,24
293,20,1,18
293,20,1,32
293,20,1,46
293,20,1,33
293,20,1,40
293,20,1,26
293,20,1,28
293,20,1,18
293,20,1,50
293,20,1,32
293,20,1.48,26
293,20,1,47
293,20,1,43
293,20,3.02,57
753,20,1.94,44
753,20,2.06,14
753,20,1.51,2
753,20,1.94,8
753,20,1.94,4
753,20,1.58,3
753,20,1,15
753,20,1.58,14
753,20,3.02,16
753,20,2.06,24
753,20,1.46,34
753,20,1.46,3
753,20,1.36,5
751,20,1,3
751,20,1,2
751,20,1.94,3
751,20,1.94,1
751,20,1,2
751,20,1,1
751,20,1,39
751,20,1,17
751,20,1,25
751,20,1.48,13
751,20,1.94,22
751,20,3.02,1
751,20,1.58,1
751,20,3.02,1
738,20,1,2
738,20,1,2
738,20,1,2
738,20,1,30
738,20,1,17
738,20,1,16
738,20,1.04,17
738,20,1,19
738,20,2.12,49
738,20,1.91,27
738,20,1,24
738,20,1,39
738,20,3.38,19
738,20,1,18
738,20,1,3
738,20,1,2
738,20,2.54,31
738,20,1,22
738,20,1,30
738,23,1,13
738,23,1,74
738,23,1.02,26
738,23,1,23
738,23,1,2
738,23,1,2
738,23,1,3
24,23,1,7
24,23,1,20
24,23,1,11
24,23,1,8
24,23,1,25
24,23,1,10
24,23,1.04,6
24,23,1,13
24,23,1,7
24,23,1,12
24,23,1,8
24,23,1,7
24,23,1,7
24,23,3.02,7
24,23,1,7
24,23,1.02,6
24,23,1,6
24,23,1,6
24,23,2.06,9
29,23,1,18
29,23,1,8
293,23,1.02,11
293,23,1,9
293,23,1,17
293,23,1,12
293,23,1,34
755,23,2.09,39
755,23,1,10
755,23,3.38,8
751,23,2.66,11
44,23,1,7
44,23,1,1
44,23,1,1
757,23,1.7,3
757,23,1,127
757,23,1,16
757,23,1,7
757,23,1,10
757,23,1.45,10
757,23,1,22
757,23,1.5,86
757,23,1,9
757,23,1,20
758,23,1,10
759,23,1,19
759,23,3.02,8
759,23,2.06,21
759,23,1.58,8
759,23,1,1
759,23,1.94,13
759,23,1.15,24
759,23,2.21,11
759,23,1.46,14
759,23,1.58,7
759,23,3.02,15
759,23,1.94,18
759,23,1,17
759,23,1.76,15
759,23,1.7,10
759,23,1,7
759,23,1,13
759,23,1,14
759,23,2.54,11
759,23,1.13,12
759,23,1,2
759,23,1,1
759,23,1,5
759,23,1.28,5
759,23,1.76,4
759,23,1,3
759,23,1.22,27
759,23,1.46,8
759,23,1.22,12
759,23,1.3,25
759,23,1,32
759,23,1,22
760,23,1,16
755,23,1,20
755,23,3.09,5
755,23,1.96,7
755,23,2.06,3
755,23,1,4
755,23,1,27
755,23,2.95,6
755,23,1.46,13
755,23,2.66,32
755,23,3.02,1
755,23,2.72,8
755,23,1.6,6
755,23,1.99,11
755,23,1.44,12
755,23,1.65,14
755,23,1.46,16
755,23,1.46,3
755,23,2.14,31
755,23,1.94,10
755,23,2.03,13
755,23,1,17
755,23,1.75,9
755,23,1,15
755,23,1.66,14
755,23,2.24,15
755,23,1.57,18
755,23,1,13
755,23,1,2
755,23,1.22,5
755,23,1.94,8
755,23,1.46,4
755,23,1.46,8
755,23,1.2,7
755,23,1,9
755,23,1.94,7
738,23,1,5
40,23,1,14
766,23,1,17
766,23,1,17
766,23,1.46,16
766,23,1,1
766,23,1,7
766,23,1.22,2
766,23,1.94,1
766,23,1,6
766,23,1.22,76
766,23,1,4
766,23,1,6
766,23,1,17
755,23,1.51,20
768,23,1,22
768,23,1,19
755,23,1.24,39
774,23,1.7,14
774,23,1,12
774,23,1,19
774,23,1,9
774,23,1,2
774,23,1,2
774,23,1,2
774,23,1.94,3
774,23,1,4
775,23,1,2
775,23,1,5
775,23,2.06,3
775,23,1,45
775,23,1,11
775,23,1,4
776,23,1,9
776,23,1,10
755,23,1.7,21
755,23,1,16
755,23,1,11
755,23,1.02,1
755,23,1,1
755,23,1.94,15
755,23,1,31
781,23,1,2
781,23,1,7
781,23,1,8
781,23,1,7
781,23,1.08,8
781,23,2.06,4
781,23,1,8
781,23,1,13
781,23,1,8
781,23,1,5
781,23,1,5
781,23,1.54,3
781,23,1,4
781,23,1,15
781,23,2.54,12
781,23,1,14
778,23,1.84,29
780,23,1,23
780,23,1,31
778,23,1,19
778,23,2.51,6
778,23,1.55,4
778,23,1,4
778,23,2.57,9
778,23,1.34,5
778,23,2.75,7
778,23,1.26,1
778,23,2.6,15
778,23,1.19,4
778,23,1.37,9
778,23,1,11
778,23,1,12
778,23,1.02,10
778,23,1,7
778,23,1,7
778,23,2.06,5
778,23,1,7
778,23,2.3,10
778,23,1.62,12
778,23,2.06,11
778,23,1,9
778,23,2.06,31
778,23,2.06,3
778,23,2.54,5
778,23,2.06,7
778,23,1.08,11
778,23,2.54,1
778,23,1,11
778,23,1,6
778,23,1,24
778,23,1,5
778,23,1,13
778,23,1.52,4
783,23,1,8
784,23,1,25
784,23,1.94,11
784,23,1,5
784,23,1,2
784,23,2.54,4
784,23,1,7
784,23,1,19
784,23,1,20
784,23,1.1,39
787,23,1.28,19
787,23,1,12
787,23,1,22
787,23,1,3
787,23,1.28,6
787,23,1.28,3
789,23,1,20
789,23,1.94,23
789,23,1.94,22
789,23,1,9
789,23,1,1
789,23,1,29
789,23,2.9,5
755,23,1.94,9
790,23,1,5
790,23,1,4
790,23,1,11
790,3,1,44
790,3,1,49
790,3,1.28,10
791,3,1,32
791,3,1,94
791,3,2.06,3
791,3,1,1
791,3,1,3
791,3,1,37
791,3,1,55
791,3,1,80
791,3,1,2
791,3,2.06,8
791,3,1,28
791,3,1,3
791,3,1,12
791,3,1,86
791,3,1,98
791,3,1,40
791,9,1,86
791,9,1,51
791,9,1,1
791,9,2.06,116
791,9,2.06,15
791,9,2.54,54
791,9,1,23
791,9,1,16
791,9,2.06,4
791,9,1,5
791,9,1,3
791,9,1,63
791,9,1,44
791,9,1.08,37
791,9,1,30
791,9,1,201
791,9,1,18
791,9,1.09,73
791,9,1,151
791,9,2.54,51
791,9,1,140
791,9,1,4
791,9,1,3
791,9,1,78
791,9,1,57
791,9,1,41
791,9,1,2
791,9,1,91
791,9,1.05,88
714,9,1,53
792,9,1,140
796,9,1,44
377,9,1,23
377,9,1.28,2
377,9,2.06,5
377,9,1,63
377,9,2.06,37
377,9,1.23,41
377,9,2.06,11
377,9,1,91
377,8,1.28,113
377,8,2.04,1
377,8,1,24
377,8,2.06,133
377,8,2.06,11
377,8,1,92
377,8,2.06,35
377,8,1.83,52
377,8,1.52,44
377,8,1,1
377,8,2.06,1
377,8,2.54,1
377,8,1.81,84
377,8,2.54,65
377,8,1,167
377,8,1,135
377,8,1.57,111
377,8,1.08,168
377,8,2.54,213
377,8,1.72,97
377,8,2.54,34
377,8,2.54,6
377,8,2.3,4
377,8,1.9,2
796,8,1,51
738,8,1,21
787,8,1,103
797,8,1.26,28
797,8,1.8,23
797,8,1,166
797,8,2.32,52
797,8,2.13,83
797,8,3.39,54
797,8,1.56,3
797,8,2.3,51
797,8,1.39,3
797,8,2.23,43
797,8,1.86,63
797,8,1,2
797,8,2.72,8
797,8,3.24,163
797,8,2.42,79
797,8,2.4,29
797,8,2.52,6
797,8,2.52,20
797,16,2.1,244
797,16,2.22,54
797,16,1,170
797,16,3.53,58
797,16,1.48,11
797,16,3.68,9
801,16,1.14,27
801,16,2.18,2
374,16,2.3,1
374,16,1,3
374,16,1,19
796,16,1,69
796,16,1,133
796,16,1.02,59
796,16,1,37
796,16,1,94
796,16,1,2
796,16,1,1
410,16,1,5
806,16,1.94,3
806,16,1,4
806,16,1,9
806,16,1,5
806,16,1,8
806,16,2.24,6
806,16,1,31
806,16,1,27
805,16,1,13
612,16,1,2
612,16,1.63,23
808,16,2.18,30
808,16,1,60
808,16,1,2
808,16,1,101
808,16,1,11
808,16,1,8
808,39,1,129
808,39,1,10
808,39,1,11
808,39,1,38
808,39,1,14
808,39,1.34,40
808,39,1.52,4
808,39,1,7
808,39,1,34
808,7,1,85
808,7,1,34
808,7,1,32
808,7,1,6
808,7,1,41
808,7,1,40
808,7,1,62
810,7,1,37
811,7,1,96
755,7,2.9,38
755,7,2.42,21
755,7,1.49,78
813,7,1,2
815,7,1,39
815,7,1,2
815,7,1.7,2
815,7,1,2
815,7,1,25
815,7,1,2
815,7,1,1
815,7,2.3,69
815,7,1.4,60
815,7,1.07,20
815,7,1,5
815,7,1,4
815,7,1,3
815,7,1,78
815,7,1,17
815,7,1,22
815,7,1,5
815,7,1,1
815,7,1,3
815,7,1,11
815,7,1,2
815,7,1.4,2
815,7,1,137
815,7,1,4
815,7,1,1
815,7,1.1,26
815,7,1.79,50
815,7,1,23
815,7,1.82,47
815,26,1,32
815,26,1,16
815,26,1,8
815,26,1,15
816,26,2.9,8
819,26,1,4
821,26,1,6
821,26,1.64,7
821,26,1,11
822,26,1,4
822,26,1.7,31
822,26,1,2
822,26,1,2
822,26,1,2
822,26,1.07,4
822,26,1,24
822,26,1,8
823,26,2.36,4
823,26,1.25,6
823,26,1.66,6
823,26,1,9
823,26,2.23,16
823,26,1.25,8
823,26,1,7
823,26,1,8
823,26,1,7
823,26,1,8
823,26,1,10
823,26,1,12
823,26,2.06,74
823,26,1,28
823,26,1,48
823,26,1,34
823,26,1.94,10
823,26,1,18
823,26,1,26
823,26,2.06,22
823,26,1,30
823,26,2.54,14
823,26,2.54,17
823,26,1,3
823,26,1,1
823,26,2.06,3
823,26,2.06,3
823,26,1,1
823,26,1,24
823,26,1.11,51
823,26,1,13
823,26,1,12
823,26,2.18,10
823,26,1,7
823,26,1,10
823,26,2.54,8
823,26,1,12
825,26,1,11
825,26,1,9
826,26,1,11
828,26,1,35
829,26,1,20
799,26,1,26
828,26,1.94,20
828,26,1,9
828,26,1.7,10
828,26,1.31,15
828,26,1,2
828,27,1.15,2
828,27,1.94,16
828,27,1.15,86
828,27,1,31
828,27,1,26
612,27,2.17,71
612,27,1,7
612,27,1,8
612,27,2.36,14
612,27,1,10
612,27,1.78,7
612,27,1,34
612,27,1,3
612,27,1,3
612,27,2.77,8
612,27,1,22
829,27,1.29,18
612,27,1.12,16
828,27,1,21
828,27,1,7
828,25,1,26
828,25,1.94,28
828,25,1,25
828,25,1,11
828,25,1,1
828,25,1,20
828,25,1.7,13
828,25,1,34
830,25,1,22
830,25,1,43
612,25,1.16,3
830,25,1.12,44
830,25,1.58,10
830,25,1,10
830,25,1.4,21
831,25,1,1
831,25,1.64,10
831,25,1,120
831,25,2.9,16
831,25,1.46,43
831,25,1,10
831,25,1.94,9
831,25,1,13
831,25,1,21
831,25,1.22,10
831,25,1.46,10
831,25,1.94,12
831,25,1,17
831,25,1,5
831,25,1,7
831,25,1,7
831,25,1,7
831,25,1,10
831,25,1,5
831,25,1,7
831,25,1,11
831,25,1,15
831,25,1,34
831,25,1,34
830,25,3.62,14
835,25,1,24
835,25,1,16
835,25,1.33,13
835,25,1,56
837,25,1.22,28
837,25,1,20
837,25,1.07,28
837,25,1,16
837,25,1,3
839,25,1,7
839,25,1,5
612,25,1,12
612,25,1,53
830,25,1.99,19
842,25,1.28,10
842,25,1,26
842,25,1,13
842,25,1,5
842,25,1.01,11
842,25,2.06,6
842,25,2.54,6
842,25,2.06,1
842,25,2.06,40
842,25,1,7
842,25,2.06,14
842,25,1.04,7
842,25,2.06,24
842,25,1,30
842,25,1.82,9
842,25,2.06,42
842,25,1,6
842,25,1.58,6
842,25,1,33
842,25,1,60
842,25,1.58,22
842,25,1.58,30
842,25,2.06,11
842,25,2.06,36
842,25,1,8
844,25,1,11
844,25,2.47,17
844,25,1.48,21
844,25,2.47,5
844,25,1.69,3
844,25,1,4
844,25,1.27,2
844,25,1.89,8
844,25,1.1,4
844,25,1.14,11
844,25,2.89,36
844,25,2.54,28
844,25,1.78,28
844,25,1.85,31
844,25,2.9,25
844,25,2.1,48
844,25,2.01,18
844,25,1.34,19
830,25,1.19,49
830,25,2.06,36
830,25,1.98,3
830,25,1.82,22
830,25,1,27
830,25,1.41,11
830,25,1.2,6
830,25,2.19,13
847,25,1,5
830,25,1.27,15
830,25,1,14
830,25,1,14
830,25,1.1,8
830,25,1.94,7
830,25,1.91,36
830,25,1,22
830,25,2.53,33
830,25,1.1,17
850,25,1,11
850,25,1,13
830,25,1,15
830,25,1,12
830,31,2.17,13
830,31,1.66,44
830,31,1.98,33
830,31,1.95,5
830,31,1,1
830,31,2.44,3
830,31,2.4,1
830,31,1.94,24
830,31,1,60
830,31,1.46,7
830,31,1,9
830,31,1.46,24
830,24,2,9
830,24,1,6
830,24,1.22,39
852,24,1,6
852,24,1,67
852,24,1,41
852,24,2.42,3
852,24,1,24
852,24,2.42,24
852,24,1.88,12
852,24,1.94,26
852,24,1,18
852,24,2.42,3
852,24,1,2
852,24,1.46,9
852,24,1,24
852,24,1,42
854,24,1.36,67
835,24,1.02,12
855,24,1,123
855,24,1.46,26
855,24,1,24
855,24,1,15
855,24,1.13,10
855,24,1,24
835,24,1.02,32
835,24,1,4
857,24,1,12
858,24,1,26
859,24,1,10
859,24,1,22
860,23,1,13
860,23,1,74
860,23,1,26
860,23,1.18,23
860,23,1,2
859,23,1,2
859,23,2.9,3
859,23,1,7
859,23,1.14,20
859,23,1,11
859,23,1,8
859,23,2.42,25
859,23,2.42,10
859,23,1,6
859,23,1,13
859,23,1,7
859,23,1,12
859,23,1,8
859,23,2.42,7
859,23,1.22,7
859,23,1.94,7
859,23,1,7
859,23,1,6
859,23,1,6
859,23,1,6
859,23,1,9
859,23,1,18
842,23,1,8
842,23,1.08,11
842,23,1,9
842,23,1.46,17
842,23,1,12
842,23,1,34
863,23,1,39
834,23,1,10
612,23,1.94,8
612,23,1,11
612,23,1.76,7
612,23,1,1
612,23,1.33,1
612,23,1.49,3
612,23,1.94,127
612,23,1.46,16
612,23,1,7
612,23,1,10
864,23,1,10
864,23,1.28,22
864,23,1,86
864,23,1,9
864,23,1,20
864,23,1,10
864,23,1,19
864,23,1,8
864,23,1,21
864,23,1,8
864,23,1,1
864,23,1,13
864,23,2.06,24
864,23,1,11
864,23,1,15
864,23,1,14
865,23,1,15
865,23,1.04,18
865,23,1,13
865,23,1,2
865,23,1.28,5
865,23,1.01,8
865,23,2.06,4
865,23,1,8
865,23,1,7
865,23,2.06,9
865,23,1.02,7
865,23,1,5
865,23,1.28,14
865,23,2.06,17
865,23,2.06,17
865,23,1.04,16
865,23,1,1
865,23,1.58,7
865,23,1,2
865,23,1.04,1
865,23,2.06,6
865,23,1.28,76
865,23,1.58,4
868,23,1,6
870,23,1,17
870,23,1,20
870,23,1.49,22
870,23,1,19
870,23,1,39
870,23,1,14
870,23,1,12
870,23,2.42,19
870,23,1,9
870,23,1,2
870,23,2.42,2
870,23,1,2
870,23,1,3
870,23,1,4
870,23,1.46,2
870,23,1,5
870,23,1.94,3
870,23,1,45
870,23,1,11
870,23,1,4
870,23,1,9
870,23,1,10
870,23,1,21
870,23,1,16
868,23,1,11
872,23,1,1
878,23,1,1
880,23,1,15
883,23,1,31
883,23,1,2
883,23,1,7
883,23,1,8
883,23,1,7
883,23,1,8
883,23,1.17,4
883,23,1,8
883,23,1,13
883,23,1,8
883,23,1,5
883,23,1,5
883,23,1,3
883,23,1,4
883,23,1,15
883,23,1.94,12
883,23,1,14
883,23,1,29
883,23,2.42,23
883,23,1,31
883,23,2.9,19
883,23,1,6
883,23,1,4
883,23,1,4
886,23,1.07,9
887,23,1,5
885,23,1,7
885,23,2.9,1
891,23,1,15
892,23,1,4
892,23,1,9
892,23,1,11
892,23,1,12
892,23,1,10
816,23,1.4,7
894,6,1,92
894,6,1,66
894,6,1,68
894,6,1,37
894,6,1,39
895,6,1,30
899,6,1.7,53
903,6,1,34
903,6,2.42,91
903,6,1.07,278
903,6,2.42,77
903,6,1,4
903,6,1,2
903,6,1,2
903,6,1.56,2
903,6,1,80
903,6,2.42,50
903,6,1.22,177
903,6,1.94,39
903,6,1,31
903,6,1,31
903,6,1.94,31
903,6,1.46,39
903,6,2.9,2
903,6,1,2
903,6,1,1
905,6,2.47,2
905,6,1,2
905,6,2.9,4
905,6,1.7,1
905,6,1,1
907,6,1,34
905,6,1.7,42
905,6,1.4,83
905,6,2.3,21
905,6,1.46,18
905,6,1,55
905,6,1.07,33
905,6,1.9,44
905,6,1,32
905,6,1,31
905,6,1.7,89
612,6,1,79
909,6,1,34
910,6,1,51
830,6,1.1,50
830,6,2.9,42
880,6,1,55
612,6,1,107
612,6,1,27
612,6,1,77
612,6,1.7,2
612,6,1,2
612,6,1,1
912,6,1.36,89
912,6,1,60
912,6,1.14,131
912,6,1.75,91
912,6,1,77
912,6,2.42,37
912,6,2.66,64
912,6,1.22,57
912,6,1.1,33
912,6,1.56,47
912,6,1.17,43
912,6,1,60
912,6,1,49
913,6,1.31,30
913,6,2.9,43
913,6,2.9,71
914,6,1,36
914,6,1,59
914,6,1,32
914,6,1.94,69
914,6,1,65
914,6,1.94,34
914,6,1,23
914,6,1.46,49
914,6,1.04,40
914,6,2.18,135
912,6,1.29,28
829,6,1.15,39
829,6,1,51
916,6,1,80
916,6,1.3,84
916,6,1.67,10
916,6,1,26
916,6,1,8
916,6,1,13
916,6,1,10
916,6,1.02,8
916,6,1.02,9
916,6,1,10
916,6,1.5,8
916,6,1.3,8
916,5,1,29
916,5,1,88
916,5,1,28
916,5,1.7,34
916,5,1.4,100
916,5,2.3,71
916,5,1,37
916,5,1,54
916,5,1,111
916,5,1,112
916,5,1,56
916,5,1.4,31
158,5,1.73,76
158,5,1.8,46
918,5,1.29,3
829,5,2,2
829,5,1,2
829,5,1,2
829,5,1,2
829,5,1,1
829,5,1,2
829,5,1,3
829,5,1.76,3
829,5,1.46,3
829,5,1.94,43
829,5,1.46,20
829,5,1,22
878,5,1,121
612,5,1,67
830,5,1,63
830,5,1.14,11
923,5,1,8
923,5,1,2
923,5,1.46,2
923,5,1,12
923,5,1.82,2
923,5,1.23,7
924,5,1,3
924,5,1.1,1
924,5,1,1
924,5,1,2
924,5,1.3,2
924,5,1.87,1
813,5,1,12
813,5,1.1,1
813,5,1.07,48
813,5,1,26
918,5,1,3
822,5,1.26,2
822,5,1.08,91
822,5,1.17,45
822,5,2.24,57
822,5,1.45,153
822,5,1,25
822,5,1.7,86
822,5,2.6,29
822,5,1.5,31
822,5,2.43,83
822,5,2.03,26
822,5,1.34,14
822,5,1.81,71
822,5,2.94,38
822,5,2.72,47
822,5,1,55
918,5,2.5,16
918,5,1.36,2
918,5,1,3
918,5,1,2
918,5,1,3
918,5,1,3
918,5,1,2
918,5,1.46,4
918,5,1.94,75
918,5,1,32
918,5,1.22,12
918,5,1.22,15
918,5,1,55
918,5,1.46,156
918,5,1.94,74
918,5,1.46,25
918,5,1,66
927,5,2.06,3
927,5,1,1
927,5,1.94,4
927,5,1,5
927,5,1,88
927,5,1,64
927,5,1.14,43
927,5,1,54
927,5,1,91
927,5,2.06,24
927,5,1,66
927,5,1,45
927,5,1,91
927,5,1,69
927,5,1,93
927,5,1,67
927,5,1,107
927,5,1,31
927,5,1,23
927,5,1,49
927,5,1,28
928,5,1,19
928,5,1.14,2
928,5,1,3
928,5,2.42,1
928,5,1,2
928,5,1,1
928,5,1,3
928,5,2.66,1
928,5,1,2
928,5,2.02,2
928,5,2.42,2
928,5,1,46
928,5,1.61,82
928,5,1.94,40
928,5,1,93
928,5,1.11,3
928,5,2.9,1
928,5,1.46,1
928,5,1.88,1
928,5,2.23,1
844,5,1,33
844,5,1,59
844,5,1.46,32
844,5,1.94,31
844,5,1.94,115
844,5,1.94,63
844,5,1.31,20
844,5,1,36
844,5,1.17,60
929,5,1,22
751,5,1,46
751,5,1,46
924,5,1.1,65
924,5,2.6,36
924,5,1,18
924,5,1,57
924,5,1.9,175
924,5,1.5,78
924,5,1,215
924,5,1.3,127
924,5,1,119
924,5,1.1,118
924,22,1,32
924,22,1.4,19
924,22,2.3,80
924,22,1,141
924,22,1,41
924,22,1,31
924,22,2.3,78
931,22,1,25
931,22,1,66
931,22,1,31
931,22,1,79
931,22,1,72
931,22,1,73
931,22,1,84
931,22,1,11
931,22,1.94,11
931,22,1.66,2
931,22,1,3
931,22,1,2
931,22,1,26
931,22,1,44
931,22,1,40
933,22,2.37,494
933,22,1,18
932,22,1,16
928,22,1,2
928,22,1.72,100
934,22,1,87
934,22,1.34,60
714,22,1,43
714,22,1,76
933,22,1,30
933,22,1,63
933,22,1,17
933,22,1,25
933,22,1.46,168
933,22,3.43,157
933,22,1.03,77
933,22,1,86
933,22,1,237
933,22,1,16
933,22,1,60
933,22,1.46,20
933,22,1,18
933,22,1,13
933,22,1.94,16
933,22,1,14
933,22,1.94,11
933,22,1.4,9
933,22,1,10
933,11,1,17
933,11,1.94,1
933,11,1,2
933,11,1,2
933,11,1.81,4
933,11,1.83,17
935,11,1,98
935,11,1,55
935,11,1.58,33
935,11,1.61,87
935,11,1.42,40
935,11,1.44,3
935,11,1.43,18
935,11,2.25,27
935,11,1,25
935,11,1.93,33
935,11,1.54,50
935,11,2.9,60
935,11,2.41,15
935,11,1.64,5
822,11,2.48,23
822,11,1,87
822,11,1.75,58
822,11,2.15,8
185,11,1,24
185,11,1,3
185,11,2.9,1
185,11,1,9
185,11,1,80
345,11,1,57
933,11,1,35
933,11,1,43
933,11,1,17
933,11,1,80
933,11,1,73
933,11,1.22,45
933,11,1.15,14
933,21,1.46,27
933,21,1,8
933,21,1.22,9
937,21,1.42,15
937,21,1.09,42
937,21,2.01,33
937,21,2.54,11
937,21,2.91,13
937,21,2.73,27
937,21,2.36,58
937,21,2,13
937,21,3.09,53
937,21,1.4,137
937,21,2.54,63
937,21,2.08,27
937,21,1.2,16
937,21,1,14
937,21,2.06,1
937,21,1.08,1
937,21,1.28,1
937,21,1,2
937,21,1.28,1
937,21,1.28,3
937,21,1.28,5
939,21,1,34
939,21,1,30
942,21,1,116
942,21,1,26
942,21,1,11
942,21,1,6
942,21,2.1,5
942,21,1.07,10
942,21,1,73
942,21,1,8
942,21,1,12
942,21,1,31
942,21,1,38
943,21,1,46
944,21,1,5
945,21,1,36
945,21,2.54,32
945,21,1.1,9
945,21,1,19
945,21,1,20
945,21,1,31
945,21,1,50
945,21,1.7,7
945,21,1,16
945,21,1,76
945,21,1,20
945,21,1,31
945,21,1,41
945,21,1,3
945,21,1,3
945,21,1,5
945,21,1.15,4
945,21,1.76,7
945,21,1,28
945,21,2.23,7
945,21,1,12
945,21,1,16
946,21,1.65,10
946,21,2.9,2
946,21,2.9,9
946,21,2.9,17
946,21,2.9,17
948,21,1,16
948,21,1,15
948,21,1,17
947,21,1,80
947,21,2.26,14
947,21,2.9,12
947,21,1.49,4
947,21,1,10
947,21,1.12,38
947,21,2.1,23
947,21,1,9
947,21,2.42,26
947,21,2.66,11
947,21,2.42,18
947,21,1,26
947,20,1.08,27
947,20,1.46,23
947,20,2.42,23
947,20,1.7,34
947,20,1.94,87
947,20,1,56
947,20,1,18
947,20,1,23
947,20,1,18
947,20,1,33
822,20,1,49
822,20,1.46,21
822,20,1.22,35
822,20,1,40
822,20,1,43
622,20,1.65,38
622,20,3.04,24
622,20,2.9,34
622,20,1.18,25
622,20,1,17
951,20,1.56,17
951,20,1.29,20
951,20,2.51,14
951,20,2.89,31
935,20,1,18
935,20,1,27
935,20,1,58
935,20,1,46
935,20,1.03,45
935,20,1,22
935,20,1,17
935,20,1,2
935,20,2.42,1
935,20,1,14
935,20,1.94,2
935,20,1,1
935,20,1.94,1
935,20,1,1
935,20,2.23,22
935,20,2.03,24
951,20,1.7,2
951,20,1.92,63
937,20,1.46,16
952,20,1,21
953,20,1,17
954,20,1.98,18
954,20,1.46,28
954,20,2.36,22
954,20,1.64,30
954,20,2.31,52
954,20,2.61,23
954,20,1.39,32
954,20,3.1,35
954,20,1.61,31
954,20,1.23,22
957,20,1,18
958,20,1,51
958,20,2.42,10
958,20,1,85
958,20,1.27,69
958,20,1,24
958,20,1,18
958,20,2.42,32
958,20,1,46
958,20,2.42,33
958,20,1,40
958,20,1,26
958,20,1,28
958,20,1,18
958,20,1,50
958,20,1.15,32
958,20,1,26
958,20,1.94,47
958,20,1,43
958,20,1,57
958,20,2.42,44
958,20,1.46,14
958,20,1,2
958,20,1,8
958,20,1,4
958,20,1,3
958,20,1.4,15
958,20,1,14
958,20,1,16
958,20,1,24
958,20,1.41,34
961,20,1,3
961,20,1,5
961,20,1,3
961,20,1,2
961,20,1,3
963,20,1.94,1
963,20,1.72,2
963,20,1.57,1
963,20,2.42,39
963,20,1,17
963,20,1.32,25
963,20,1,13
960,20,1,22
960,20,2.42,1
960,20,1,1
960,20,1,1
960,20,1,2
960,20,1,2
960,20,1,2
960,20,1,30
960,20,1,17
960,20,1,16
960,20,1,17
960,20,1,19
960,20,1,49
960,20,1,27
960,20,1,24
960,20,1,39
960,20,2.42,19
960,20,1.07,18
960,20,1,3
960,20,1,2
960,20,1.94,31
960,20,1.05,22
960,20,1,30
960,3,1,44
622,3,1.83,49
965,3,1.7,10
965,3,1,32
965,3,1.94,94
965,3,1.28,3
965,3,2.54,1
965,3,1,3
965,3,1,37
965,3,1,55
965,3,1,80
965,3,1,2
971,3,1,8
971,3,1,28
971,3,1,3
971,3,1.58,12
971,3,1,86
971,3,1,98
971,3,1,40
971,7,1,85
971,7,1,34
971,7,1,32
972,7,1.13,6
972,7,1,41
972,7,1,40
738,7,1,62
738,7,1.51,37
738,7,2.01,96
738,7,1,38
738,7,2.03,21
738,7,1,78
738,7,1,2
738,7,1,39
738,7,2.06,2
738,7,1,2
738,7,1,2
738,7,1,25
738,7,1,2
738,7,1,1
738,7,1,69
738,7,1,60
738,7,2.06,20
738,7,1,5
738,7,1,4
738,7,1,3
738,7,1,78
738,7,1,17
738,7,1,22
738,7,1,5
972,7,1,1
974,7,1,3
974,7,1,11
973,7,2.06,2
978,7,1.81,2
978,7,1,137
978,7,1,4
978,7,1,1
978,7,1,26
978,7,1.13,50
